"id","name","name"
"CI25041","Kalanivasal","India"
"CI25051","Bithauli","India"
"CI25054","Kalaiyamputtur","India"
"CI25056","Majhariya","India"
"CI25059","Sirsia Hanumanganj","India"
"CI25067","Marwa","India"
"CI25072","Ulao","India"
"CI25074","Kondakomarla","India"
"CI25077","Tora","India"
"CI25086","Bhagwanpur Desua","India"
"CI25089","Basatpur","India"
"CI25090","Elavanasur","India"
"CI25092","Nanthankulam","India"
"CI25093","Deokali","India"
"CI25094","Gulni","India"
"CI25096","Erumapalaiyam","India"
"CI25099","Kamalapuram","India"
"CI25102","Lakshmaneswaram","India"
"CI25105","Mahna","India"
"CI25108","Siswar","India"
"CI25109","Koskapur","India"
"CI25113","Bommarbettu","India"
"CI25114","Singhbari","India"
"CI25116","Nanjanad","India"
"CI25117","Malancha","India"
"CI25118","Nallippalaiyam","India"
"CI25120","Arajpur","India"
"CI25124","Mahtha","India"
"CI25125","Mutukuru","India"
"CI25128","Sendamaram","India"
"CI25135","Kalikiri","India"
"CI25140","Pandireddigudem","India"
"CI25147","Baikatpur","India"
"CI25149","Bela","India"
"CI25152","Khokha","India"
"CI25160","Semri","India"
"CI25162","Pariharpur","India"
"CI25163","Narhat","India"
"CI25179","Kakraul","India"
"CI25182","Rampur Jalalpur","India"
"CI25188","Arma","India"
"CI25189","Baturbari","India"
"CI25191","Baraidih","India"
"CI25198","Palaiyampatti","India"
"CI25201","Shiyali","India"
"CI25205","Bassian","India"
"CI25207","Bhagwatpur","India"
"CI25214","Dhamaun","India"
"CI25216","Ramgarha","India"
"CI25218","Karahia","India"
"CI25220","Gohi Bishunpur","India"
"CI25222","Sahri","India"
"CI25223","Shankar Saraiya","India"
"CI25228","Kolattur","India"
"CI25232","Mau Dhaneshpur","India"
"CI25236","Khajuri","India"
"CI25237","Raiyam","India"
"CI25242","Baro","India"
"CI25245","Khorabar","India"
"CI25246","Nanjundapuram","India"
"CI25247","Malhipur","India"
"CI25248","Baruari","India"
"CI25249","Vadigenhalli","India"
"CI25250","Koriapatti","India"
"CI25251","Madhuban Bediban","India"
"CI25256","Panrepatti","India"
"CI25258","Panjipara","India"
"CI25260","Gok","India"
"CI25262","Hargawan","India"
"CI25268","Gaura","India"
"CI25270","Narmeta","India"
"CI25275","Jaladurgam","India"
"CI25277","Nawa Nagar Nizamat","India"
"CI25283","Dhumnagar","India"
"CI25292","Balarampur","India"
"CI25295","Paittur","India"
"CI25307","Kachavaram","India"
"CI25310","Itahri","India"
"CI25311","Jora Khurd","India"
"CI25313","Hansa","India"
"CI25314","Kalaruch","India"
"CI25324","Kanhauli Manohar","India"
"CI25329","Singhwara","India"
"CI25333","Kulrian","India"
"CI25334","Garhpura","India"
"CI25341","Madakalavaripalli","India"
"CI25342","Guabari","India"
"CI25343","Munnuru","India"
"CI25344","Billapadu","India"
"CI25349","Hasanpur Juned","India"
"CI25351","Kanabur","India"
"CI25354","Dogachi","India"
"CI25356","Jami","India"
"CI25360","Ughara","India"
"CI25361","Kotur","India"
"CI25366","Ramareddi","India"
"CI25367","Siripur","India"
"CI25368","Mandramo","India"
"CI25369","Lakho","India"
"CI25378","Puduru","India"
"CI25384","Puttalam","India"
"CI25386","Lingamparti","India"
"CI25389","Sasan","India"
"CI25390","Yelmalla","India"
"CI25393","Jawkatia","India"
"CI25394","Balaungi","India"
"CI25395","Sevur","India"
"CI25398","Bistaria","India"
"CI25399","Kamrawan","India"
"CI25403","Manganj","India"
"CI25405","Babhani Bholwa","India"
"CI25406","Tokkavadi","India"
"CI25408","Borne","India"
"CI25410","Minakshipuram","India"
"CI25415","Chandi","India"
"CI25420","Belsandi Tara","India"
"CI25428","Annigeri","India"
"CI25430","Garhi","India"
"CI25434","Ijra","India"
"CI25435","Kharika","India"
"CI25439","Bargaon","India"
"CI25445","Bhatranha","India"
"CI25446","Kakhandiki","India"
"CI25451","Vembur","India"
"CI25455","Ganapatipalaiyam","India"
"CI25460","Beur","India"
"CI25462","Aravelli","India"
"CI25464","Ringnod","India"
"CI25465","Sahit","India"
"CI25468","Bamaur","India"
"CI25471","Bommayapalaiyam","India"
"CI25484","Churi","India"
"CI25495","Narhan","India"
"CI25503","Mekra","India"
"CI25506","Vengavasal","India"
"CI25513","Saraiya","India"
"CI25518","Kathanian","India"
"CI25522","Daharia","India"
"CI25526","Dehti","India"
"CI25528","Vannivedu","India"
"CI25530","Oppatavadi","India"
"CI25538","Bagaura","India"
"CI25540","Mallan","India"
"CI25541","Naula","India"
"CI25542","Barwat Pasrain","India"
"CI25543","Atmakur","India"
"CI25548","Semri","India"
"CI25549","Umaria","India"
"CI25550","Aurahi","India"
"CI25553","Doranda","India"
"CI25556","Bela","India"
"CI25558","Arohi","India"
"CI25560","Kareli","India"
"CI25562","Khutaha","India"
"CI25564","Paikpara","India"
"CI25566","Alampur Gonpura","India"
"CI25568","Kottapalle","India"
"CI25569","Chandera","India"
"CI25571","Veldurti","India"
"CI25574","Dasaut","India"
"CI25576","Belwara","India"
"CI25579","Simarbani","India"
"CI25583","Atmakuru","India"
"CI25584","Jhonkar","India"
"CI25588","Bansbari","India"
"CI25589","Mangrawan","India"
"CI25590","Parihara","India"
"CI25591","Padugupadu","India"
"CI25592","Umarkot","India"
"CI25594","Kamepalle","India"
"CI25595","Pariharpur","India"
"CI25605","Sangi","India"
"CI25608","Parigi","India"
"CI25609","Rahui","India"
"CI25613","Pharaha","India"
"CI25618","Kotra","India"
"CI25619","Raitar","India"
"CI25620","Mahespur","India"
"CI25624","Baretha","India"
"CI25625","Desri","India"
"CI25626","Virapandi","India"
"CI25629","Gharyala","India"
"CI25630","Rayappanpatti","India"
"CI25632","Maqsuda","India"
"CI25642","Kirikera","India"
"CI25643","Taranagar","India"
"CI25644","Makhar","India"
"CI25646","Marungur","India"
"CI25649","Babhantoli","India"
"CI25655","Ghordaur","India"
"CI25658","Sanha","India"
"CI25659","Harpur Bhindi","India"
"CI25661","Nohsa","India"
"CI25666","Chandi","India"
"CI25668","Khajuri","India"
"CI25672","Nahargarh","India"
"CI25673","Goh","India"
"CI25674","Chero","India"
"CI25675","Aliyabad","India"
"CI25678","Jalpura","India"
"CI25682","Dagmara","India"
"CI25683","Parmanpur","India"
"CI25691","Bijaynagar","India"
"CI25694","Marauatpur","India"
"CI25696","Belsara","India"
"CI25700","Silvani","India"
"CI25702","Sukurhutu","India"
"CI25704","Chinna Gollapalem","India"
"CI25711","Kopparam","India"
"CI25712","Berasia","India"
"CI25715","Thanga","India"
"CI25717","Mangur","India"
"CI25719","Jasauli","India"
"CI25725","Sakhmohan","India"
"CI25728","Moka","India"
"CI25730","Gaurihar Khaliqnagar","India"
"CI25732","Nandyalampeta","India"
"CI25744","Kochugaon","India"
"CI25745","Sisauna","India"
"CI25748","Sothgaon","India"
"CI25750","Khasbalanda","India"
"CI25751","Harpur Bochaha","India"
"CI25752","Hathidah Buzurg","India"
"CI25755","Bhabanipur","India"
"CI25756","Nonea","India"
"CI25758","Khirhar","India"
"CI25760","Telkapalli","India"
"CI25763","Vaddapalli","India"
"CI25765","Parsa","India"
"CI25766","Kiramangalam","India"
"CI25769","Settiyarpatti","India"
"CI25778","Kot Shamir","India"
"CI25780","Bandwar","India"
"CI25782","Kaithahi","India"
"CI25786","Marikal","India"
"CI25790","Ahirauliya","India"
"CI25793","Sainkhera","India"
"CI25795","Deodha","India"
"CI25796","Belagal","India"
"CI25800","Muttanampalaiyam","India"
"CI25807","Yadavolu","India"
"CI25808","Muthuswamipuram","India"
"CI25810","Gajhara","India"
"CI25817","Latteri","India"
"CI25818","Dhanupra","India"
"CI25819","Bishunpura","India"
"CI25821","Husainabad","India"
"CI25822","Mangalpur Gudaria","India"
"CI25825","Siur","India"
"CI25827","Harsola","India"
"CI25828","Saram","India"
"CI25829","Ninga","India"
"CI25830","Riga","India"
"CI25833","Toluprpatti","India"
"CI25836","Panchi","India"
"CI25837","Garkha","India"
"CI25838","Balighattam","India"
"CI25839","Husepur","India"
"CI25846","Sukhsena","India"
"CI25854","Aphaur","India"
"CI25857","Parauli","India"
"CI25863","Nedugula","India"
"CI25866","Bakharia","India"
"CI25873","Chhapra Bahas","India"
"CI25874","Mathila","India"
"CI25878","Umri","India"
"CI25879","Jamsaut","India"
"CI25880","Kanteru","India"
"CI25883","Seoni Chhapara","India"
"CI25886","Dighaun","India"
"CI25887","Bhainsahi","India"
"CI25891","Angwali","India"
"CI25892","Belwa","India"
"CI25893","Pastpar","India"
"CI25897","Rani Shakarpura","India"
"CI25898","Malar","India"
"CI25900","Bagalur","India"
"CI25906","Mehdipur","India"
"CI25907","Noniya","India"
"CI25908","Kulattur","India"
"CI25909","Taramangalam","India"
"CI25910","Rampur Kudarkatti","India"
"CI25912","Jankampet","India"
"CI25916","Bharra","India"
"CI25918","Gudipallipadu","India"
"CI25919","Marar","India"
"CI25920","Nagasamudram","India"
"CI25921","Bhalpatti","India"
"CI25927","Olhanpur","India"
"CI25931","Chitauria","India"
"CI25932","Mayiladi","India"
"CI25933","Mansingha","India"
"CI25936","Attanur","India"
"CI25937","Karmauli","India"
"CI25947","Bamhni","India"
"CI25950","Wepangandla","India"
"CI25953","Barahkurwa","India"
"CI25954","Perupalem","India"
"CI25955","Togamalai","India"
"CI25960","Gangania","India"
"CI25961","Natshal","India"
"CI25964","Banu Chhapra","India"
"CI25965","Phulhara","India"
"CI25969","Dighirpar","India"
"CI25970","Ghusiya","India"
"CI25971","Belauncha","India"
"CI25973","Mamarappatti","India"
"CI25974","Cheran","India"
"CI25975","Rupana","India"
"CI25976","Chaital","India"
"CI25979","Dubak","India"
"CI25981","Nao Kothi","India"
"CI25983","Amha","India"
"CI25986","Chauki","India"
"CI25987","Ranti","India"
"CI25991","Papraur","India"
"CI25992","Kishundaspur","India"
"CI26004","Perumuchchi","India"
"CI26006","Bithan","India"
"CI26008","Agaram","India"
"CI26014","Mahugaon","India"
"CI26015","Lagunia Raghukanth","India"
"CI26016","Shahpur Baghauni","India"
"CI26020","Rettanai","India"
"CI26023","Kottapeta","India"
"CI26029","Madhepur","India"
"CI26031","Ikhlaspur","India"
"CI26032","Nilavarappatti","India"
"CI26034","Garaimari","India"
"CI26035","Kishunpur","India"
"CI26037","Aurahi","India"
"CI26038","Pakka Kalan","India"
"CI26042","Naranattenvanpatti","India"
"CI26053","Kottaipatti","India"
"CI26055","Samahuta","India"
"CI26057","Mahalandi","India"
"CI26063","Hussepur","India"
"CI26065","Savalgi","India"
"CI26067","Dudhpura","India"
"CI26069","Navapur","India"
"CI26072","Bardiha Turki","India"
"CI26075","Kumari","India"
"CI26077","Arniya","India"
"CI26082","Pachahi","India"
"CI26085","Parasurampur","India"
"CI26089","Sottaiyampalaiyam","India"
"CI26090","Barka Gaon","India"
"CI26095","Dinara","India"
"CI26097","Lathasepura","India"
"CI26101","Palhalan","India"
"CI26103","Laheji","India"
"CI26105","Isapur","India"
"CI26108","Indalvai","India"
"CI26110","Pir Maker","India"
"CI26115","Chakai","India"
"CI26118","Sahuli","India"
"CI26119","Ibrahimpatnam","India"
"CI26122","Sundarpur","India"
"CI26127","Krishnamsettipalle","India"
"CI26128","Amwa Majhar","India"
"CI26131","Achaljamu","India"
"CI26133","Mannarai","India"
"CI26134","Arda","India"
"CI26136","Rustampur","India"
"CI26138","Phulmalik","India"
"CI26145","Basbiti","India"
"CI26148","Kargahia Purab","India"
"CI26149","Alluru","India"
"CI26152","Vadakku Ariyanayakipuram","India"
"CI26156","Chennampatti","India"
"CI26157","Satwar","India"
"CI26161","Pandalkudi","India"
"CI26162","Kambaliyampatti","India"
"CI26168","Para","India"
"CI26170","Semra","India"
"CI26177","Chettipulam","India"
"CI26178","Bishunpur","India"
"CI26183","Ramnagar Bankat","India"
"CI26184","Jamai","India"
"CI26190","Lakri","India"
"CI26192","Ghanipur Bejha","India"
"CI26193","Patsanda","India"
"CI26196","Barnia","India"
"CI26198","Atmakur","India"
"CI26199","Qutubpur","India"
"CI26201","Nayakanhatti","India"
"CI26204","Kottakota","India"
"CI26206","Atlapadu","India"
"CI26208","Uttamapalaiyam","India"
"CI26210","Korosavada","India"
"CI26211","Math Lohiyar","India"
"CI26220","Kursaha","India"
"CI26222","Ganeshpur","India"
"CI26224","Multi","India"
"CI26227","Devapur","India"
"CI26229","Chilmil","India"
"CI26234","Sitalpur","India"
"CI26235","Khagaur","India"
"CI26236","Livinjipuram","India"
"CI26238","Gurramkonda","India"
"CI26239","Mahamda","India"
"CI26243","Fatehpur Shahbaz","India"
"CI26244","Mauji","India"
"CI26245","Madhopur","India"
"CI26247","Gurh","India"
"CI26252","Bhit Bhagwanpur","India"
"CI26254","Chudamani","India"
"CI26256","Nandigaon","India"
"CI26257","Kamalapuram","India"
"CI26259","Bishunpur","India"
"CI26260","Parsa","India"
"CI26261","Asarhi","India"
"CI26277","Ghoswari","India"
"CI26279","Viralippatti","India"
"CI26280","Deodrug","India"
"CI26281","Pipra Dewas","India"
"CI26282","Madhopur","India"
"CI26284","Kaujalgi","India"
"CI26285","Patjirwa","India"
"CI26286","Sihma","India"
"CI26289","Hullatti","India"
"CI26291","Kujri","India"
"CI26295","Goriar","India"
"CI26297","Gonghaur","India"
"CI26299","Manpaur","India"
"CI26300","Kodumur","India"
"CI26303","Dhulkot","India"
"CI26304","Kakalur","India"
"CI26306","Masar","India"
"CI26310","Simarwara Durgapur","India"
"CI26314","Paramankurichi","India"
"CI26316","Koini","India"
"CI26319","Khutauna","India"
"CI26321","Kaithinia","India"
"CI26322","Kandulapuram","India"
"CI26323","Sendurai","India"
"CI26327","Mahinathpur","India"
"CI26336","Talugai","India"
"CI26340","Rupahi","India"
"CI26344","Lakhaura","India"
"CI26346","Kuzhittura","India"
"CI26348","Chaukhata","India"
"CI26350","Kondaparti","India"
"CI26351","Tepperumalnallur","India"
"CI26359","Marahom","India"
"CI26360","Ramkali","India"
"CI26361","Madhurapur","India"
"CI26366","Aurahi","India"
"CI26369","Buram","India"
"CI26371","Malinagar","India"
"CI26376","Amgachia","India"
"CI26377","Bhaur","India"
"CI26378","Banswada","India"
"CI26382","Malmal","India"
"CI26383","Harri","India"
"CI26386","Baisa","India"
"CI26387","Bhainsoda","India"
"CI26390","Naruar","India"
"CI26393","Asthanwan","India"
"CI26395","Kanchanpur","India"
"CI26399","Maharajpur","India"
"CI26401","Birpur Barapatti Pindraun","India"
"CI26402","Belaur","India"
"CI26403","Gethaura","India"
"CI26406","Gangapur Athar","India"
"CI26407","Kurhani","India"
"CI26409","Erumad","India"
"CI26410","Dandkhora","India"
"CI26412","Bandalli","India"
"CI26417","Bamaiya Harlal","India"
"CI26420","Nanan","India"
"CI26423","Belo","India"
"CI26428","Ikkarai Boluvampatti","India"
"CI26429","Tarana","India"
"CI26432","Uppukkottai","India"
"CI26435","Paravada","India"
"CI26436","Simrahi","India"
"CI26437","Telua","India"
"CI26438","Gamharia","India"
"CI26440","Jettihalli","India"
"CI26441","Khanpur Khairanti","India"
"CI26447","Semri","India"
"CI26452","Kaithwar","India"
"CI26461","Sangram","India"
"CI26466","Mettuppalaiyam","India"
"CI26472","Telkathu","India"
"CI26473","Tsundupalle","India"
"CI26474","Inungur","India"
"CI26478","Vaddadi","India"
"CI26482","Odayarpatti","India"
"CI26484","Mitrapur","India"
"CI26487","Khundawandpur","India"
"CI26488","Raparla","India"
"CI26491","Tawargeri","India"
"CI26497","Bhachhi","India"
"CI26501","Nainijor","India"
"CI26502","Chakand","India"
"CI26508","Mamnur","India"
"CI26510","Kajur","India"
"CI26512","Rampur Khajuriya","India"
"CI26513","Minnal","India"
"CI26514","Mirzanagar","India"
"CI26520","Meghauna","India"
"CI26523","Meral","India"
"CI26527","Somireddipalle","India"
"CI26528","Samadh Bhai","India"
"CI26529","Karsaut","India"
"CI26533","Viswanathaperi","India"
"CI26539","Bhasaula Danapur","India"
"CI26544","Gurmia","India"
"CI26545","Pachor","India"
"CI26547","Koranampatti","India"
"CI26548","Murukondapadu","India"
"CI26550","Thatha","India"
"CI26551","Patilar","India"
"CI26552","Isua","India"
"CI26553","Arumanallur","India"
"CI26554","Bhadwar","India"
"CI26559","Avanashipalaiyam","India"
"CI26560","Ekma","India"
"CI26563","Takkali","India"
"CI26564","Paharpur","India"
"CI26566","Payakaraopeta","India"
"CI26570","Jurawanpur Karari","India"
"CI26573","Tikar","India"
"CI26578","Vellaturu","India"
"CI26581","Bandipura","India"
"CI26582","Munnuru","India"
"CI26588","Datoda","India"
"CI26589","Surappalli","India"
"CI26590","Gaurdah","India"
"CI26592","Sundekuppam","India"
"CI26593","Dhaula","India"
"CI26596","Pachrukhi","India"
"CI26600","Fatehpur Bala","India"
"CI26602","Alagarai","India"
"CI26603","Kingri","India"
"CI26604","Dhusar Tikapatti","India"
"CI26608","Matala","India"
"CI26610","Jasauli Patti","India"
"CI26612","Reddipalle","India"
"CI26622","Mawai","India"
"CI26623","Kirippatti","India"
"CI26625","Kahla","India"
"CI26627","Muhammadganj","India"
"CI26630","Nalikkalpatti","India"
"CI26633","Lulhaul","India"
"CI26634","Saraunja","India"
"CI26639","Tekpanja","India"
"CI26643","Lohna","India"
"CI26647","Gauli Palasiya","India"
"CI26648","Kesarimangalam","India"
"CI26649","Kandiyankovil","India"
"CI26650","Balasamudram","India"
"CI26652","Mali","India"
"CI26653","Kolanpak","India"
"CI26657","Noria","India"
"CI26664","Semmarikulan","India"
"CI26665","Marui","India"
"CI26667","Digboi","India"
"CI26668","Chanp","India"
"CI26670","Silvarpatti","India"
"CI26674","Chak Pahar","India"
"CI26676","Vaddepalli","India"
"CI26678","Adra","India"
"CI26681","Angalakurichchi","India"
"CI26683","Chak Habib","India"
"CI26686","Khanjahanpur","India"
"CI26687","Kajha","India"
"CI26692","Mugdampalli","India"
"CI26697","Kachnar","India"
"CI26699","Idupugallu","India"
"CI26703","Modavandisatyamangalam","India"
"CI26706","Vemuladivi","India"
"CI26710","Sanwas","India"
"CI26712","Nawalpur","India"
"CI26719","Pokhraira","India"
"CI26720","Vedurupavaluru","India"
"CI26725","Basaha","India"
"CI26730","Nagulapadu","India"
"CI26731","Shamsa","India"
"CI26734","Machchand","India"
"CI26738","Dhantola","India"
"CI26746","Velair","India"
"CI26749","Pumalakkundu","India"
"CI26754","Bhararisain","India"
"CI26756","Chaltabaria","India"
"CI26762","Chennur","India"
"CI26766","Kamlapur","India"
"CI26767","Vettaikkaraniruppu","India"
"CI26771","Dhakaich","India"
"CI26776","Pulakurti","India"
"CI26779","Chianki","India"
"CI26781","Jadayampalaiyam","India"
"CI26788","Damu","India"
"CI26797","Dinmanpur","India"
"CI26798","Suthalia","India"
"CI26799","Parbata","India"
"CI26802","Jadia","India"
"CI26803","Erravaram","India"
"CI26807","Jakkampalaiyam","India"
"CI26808","Jhaua","India"
"CI26811","Pavittiram","India"
"CI26822","Mahem","India"
"CI26824","Dilarpur","India"
"CI26830","Sabaur","India"
"CI26831","Gilarchat","India"
"CI26836","Lauri","India"
"CI26837","Kuduru","India"
"CI26839","Aurahi","India"
"CI26844","Parora","India"
"CI26847","Dholbaja","India"
"CI26848","Bind","India"
"CI26852","Pararia","India"
"CI26856","Bishunpur Sundar","India"
"CI26857","Iraiyur","India"
"CI26862","Bimun","India"
"CI26863","Beko","India"
"CI26869","Chikni","India"
"CI26870","Emmiganur","India"
"CI26874","Balkonda","India"
"CI26878","Hebli","India"
"CI26883","Keshwari","India"
"CI26886","Manasa","India"
"CI26887","Kunnur","India"
"CI26892","Valantaravai","India"
"CI26897","Silamalai","India"
"CI26903","Sipalakottai","India"
"CI26904","Yalamakuru","India"
"CI26907","Kanakpur","India"
"CI26908","Karadge","India"
"CI26912","Kaurihar","India"
"CI26913","Tanichchiyam","India"
"CI26916","Kallur","India"
"CI26927","Satghara","India"
"CI26932","Kharial","India"
"CI26933","Rasingapuram","India"
"CI26938","Sengurichchi","India"
"CI26942","Mettuppalaiyam","India"
"CI26951","Manoli","India"
"CI26953","Udawantnagar","India"
"CI26960","Sankeshwar","India"
"CI26963","Mulug","India"
"CI26965","Vadakku Viravanallur","India"
"CI26973","Vellar","India"
"CI26978","Vemuluru","India"
"CI26983","Chainpur","India"
"CI26984","Guduru","India"
"CI26987","Kalgi","India"
"CI26989","Salamedu","India"
"CI26997","Jhandapur","India"
"CI26999","Tiruppattur","India"
"CI27007","Nirala","India"
"CI27011","Gavinivaripalem","India"
"CI27015","Sandalpur","India"
"CI27021","Kottapeta","India"
"CI27031","Faridkot","India"
"CI27032","Tibbar","India"
"CI27033","Gulam","India"
"CI27036","Koila","India"
"CI27041","Barki Ballia","India"
"CI27042","Dara","India"
"CI27045","Seven Pagodas","India"
"CI27053","Ranko","India"
"CI27054","Darsur","India"
"CI27059","Horti","India"
